,DATE,EMEA_Gen_TR,EM_Gen_TR,EM_Good_Y,EM_High_Y,US_AAA_TR,US_AAA_Y,US_AA_TR,US_AA_Y,US_A_TR,US_A_Y,US_BBB_TR,US_BBB_Y,US_BB_TR,US_BB_Y,US_B_TR,US_B_Y,US_CCC_TR,US_CCC_Y,US_Gen_TR,US_Gen_Y,US_High_Y
4170,2014-12-17,442.42,328.14,4.35,10.48,569.28,2.5,594.59,2.53,619.06,2.8,716.14,3.87,361.85,5.41,286.31,7.42,340.78,11.79,2581.67,3.24,7.12
4171,2014-12-18,450.75,330.68,4.21,10.24,567.37,2.53,593.49,2.55,617.95,2.82,716.44,3.86,365.38,5.19,290.29,7.09,345.64,11.4,2579.51,3.25,6.84
4172,2014-12-19,454.74,332.09,4.18,10.02,568.6,2.52,594.95,2.53,619.25,2.8,718.3,3.83,366.55,5.13,291.15,7.0,346.81,11.31,2585.62,3.22,6.77
4173,2014-12-22,457.93,333.32,4.12,9.95,569.66,2.51,595.75,2.53,620.25,2.79,720.13,3.81,367.51,5.08,291.92,6.95,347.83,11.23,2590.79,3.21,6.71
4174,2014-12-23,458.31,333.17,4.14,9.91,565.61,2.58,592.74,2.59,617.03,2.85,716.66,3.87,367.88,5.05,292.47,6.93,348.22,11.23,2577.76,3.27,6.69
4175,2014-12-24,458.56,333.13,4.14,9.91,566.16,2.57,593.07,2.59,617.39,2.85,717.02,3.87,367.98,5.05,292.59,6.93,348.46,11.21,2579.18,3.27,6.69
4176,2014-12-26,458.72,333.23,4.15,9.91,566.84,2.57,593.59,2.58,617.96,2.85,717.67,3.86,368.13,5.04,292.7,6.93,348.54,11.21,2581.51,3.26,6.68
4177,2014-12-29,458.51,333.55,4.14,9.92,568.98,2.52,595.39,2.54,619.87,2.8,719.75,3.83,368.5,5.02,292.98,6.91,348.78,11.21,2589.27,3.22,6.67
4178,2014-12-30,458.07,333.55,4.13,9.93,569.93,2.5,596.12,2.52,620.73,2.78,720.65,3.81,368.66,5.02,292.95,6.91,348.55,11.19,2592.66,3.2,6.66
4179,2014-12-31,457.95,333.64,4.13,9.99,570.67,2.5,596.86,2.52,621.41,2.8,721.26,3.81,368.64,5.03,292.99,7.01,348.47,11.24,2595.28,3.21,6.71
4180,2015-01-02,457.56,333.63,4.13,10.04,573.03,2.46,598.67,2.49,623.39,2.76,723.39,3.78,368.76,5.03,293.02,7.01,348.54,11.26,2603.26,3.18,6.72
4181,2015-01-05,455.83,332.71,4.16,10.19,576.54,2.41,601.27,2.45,626.19,2.71,725.38,3.76,368.08,5.08,292.09,7.11,347.14,11.42,2612.93,3.14,6.8
4182,2015-01-06,451.56,331.09,4.22,10.51,580.14,2.35,603.86,2.39,628.96,2.66,727.55,3.73,367.03,5.15,291.0,7.2,345.57,11.55,2622.87,3.1,6.89
4183,2015-01-07,451.96,331.63,4.19,10.59,580.31,2.34,604.0,2.39,629.3,2.66,728.32,3.71,368.01,5.09,291.96,7.12,346.54,11.46,2624.77,3.09,6.81
4184,2015-01-08,455.7,332.53,4.14,10.49,577.41,2.38,602.04,2.41,627.21,2.68,726.51,3.73,369.18,5.02,293.43,6.99,348.06,11.31,2617.0,3.11,6.71
4185,2015-01-09,455.63,332.57,4.14,10.47,579.3,2.34,603.73,2.37,628.93,2.64,728.33,3.7,369.63,4.99,293.8,6.98,348.53,11.28,2623.94,3.07,6.69
4186,2015-01-12,454.79,332.59,4.13,10.51,581.81,2.29,605.94,2.32,631.33,2.6,730.48,3.66,369.59,5.0,293.71,6.98,347.99,11.34,2632.93,3.03,6.7
4187,2015-01-13,454.02,332.26,4.13,10.59,582.32,2.27,606.24,2.31,631.89,2.58,730.53,3.66,369.79,5.0,293.74,6.98,347.35,11.3,2634.18,3.02,6.69
4188,2015-01-14,456.16,332.21,4.1,10.68,584.06,2.23,607.23,2.28,632.92,2.55,731.38,3.63,369.02,5.03,292.93,7.03,345.79,11.37,2637.98,2.99,6.73
4189,2015-01-15,458.48,332.94,4.04,10.7,585.81,2.19,609.09,2.23,634.75,2.51,733.6,3.58,369.43,5.01,293.15,7.0,346.15,11.32,2645.83,2.95,6.71
4190,2015-01-19,459.26,332.64,4.05,10.76,583.6,2.23,607.49,2.27,633.0,2.55,731.44,3.63,369.47,5.02,292.95,7.03,345.94,11.38,2638.32,2.99,6.73
4191,2015-01-20,459.62,332.89,4.04,10.71,585.18,2.22,608.21,2.27,633.76,2.55,732.47,3.61,369.74,5.01,292.9,7.03,345.94,11.42,2641.77,2.98,6.73
4192,2015-01-21,459.37,332.68,4.05,10.7,583.48,2.25,606.74,2.3,632.1,2.58,730.75,3.65,369.73,5.02,292.93,7.04,346.02,11.45,2635.22,3.01,6.74
4193,2015-01-22,459.74,333.03,4.04,10.66,582.08,2.27,606.06,2.32,631.11,2.6,729.88,3.66,370.53,4.96,293.43,6.99,346.28,11.42,2631.65,3.03,6.69
4194,2015-01-23,462.64,334.72,3.96,10.49,585.96,2.22,608.86,2.27,634.27,2.55,733.74,3.6,371.27,4.94,293.78,6.97,346.29,11.42,2645.08,2.97,6.67
4195,2015-01-26,460.92,334.59,3.97,10.52,585.56,2.23,608.98,2.27,634.16,2.56,733.74,3.61,371.83,4.9,294.05,6.94,346.29,11.42,2644.92,2.98,6.64
4196,2015-01-27,459.26,334.37,3.99,10.51,585.61,2.22,609.2,2.26,634.37,2.54,733.79,3.6,371.86,4.91,293.98,6.97,346.39,11.44,2645.48,2.97,6.66
4197,2015-01-28,459.53,335.24,3.95,10.43,590.04,2.15,612.91,2.19,638.32,2.48,737.95,3.54,372.8,4.86,294.56,6.9,346.83,11.37,2661.3,2.91,6.6
4198,2015-01-29,458.2,334.66,3.98,10.47,589.1,2.17,611.86,2.21,637.25,2.5,736.19,3.57,372.9,4.85,294.54,6.92,346.79,11.37,2655.99,2.93,6.6
4199,2015-01-30,457.98,334.32,4.02,10.43,592.72,2.1,614.62,2.15,640.07,2.43,738.53,3.53,373.2,4.84,294.45,6.93,346.6,11.4,2666.36,2.88,6.61
4200,2015-01-31,458.03,334.36,4.01,10.5,592.72,2.11,614.63,2.17,640.07,2.46,738.55,3.55,373.2,4.88,294.46,6.95,346.61,10.84,2666.4,2.91,6.51
4201,2015-02-02,458.16,334.61,4.0,10.52,592.88,2.11,614.75,2.17,640.29,2.46,738.96,3.55,373.53,4.86,294.56,6.94,346.06,10.91,2667.52,2.9,6.51
4202,2015-02-03,460.09,334.94,3.99,10.42,587.42,2.2,610.74,2.24,636.13,2.53,735.21,3.6,374.26,4.82,295.68,6.85,347.59,10.81,2651.78,2.97,6.44
4203,2015-02-04,460.86,335.4,3.97,10.35,586.89,2.21,610.75,2.25,635.89,2.54,735.32,3.6,374.8,4.78,295.96,6.81,348.21,10.76,2651.5,2.97,6.4
4204,2015-02-05,462.63,335.88,3.95,10.29,585.89,2.21,610.08,2.26,635.19,2.55,735.09,3.6,375.51,4.74,296.72,6.75,349.02,10.69,2649.51,2.98,6.35
4205,2015-02-06,463.8,335.75,3.98,10.22,581.08,2.32,606.16,2.36,631.05,2.65,731.33,3.69,376.21,4.69,297.73,6.67,350.37,10.61,2633.87,3.07,6.29
4206,2015-02-09,464.04,335.89,4.0,10.13,580.95,2.32,606.16,2.37,631.28,2.65,731.75,3.68,376.09,4.72,297.82,6.69,350.73,10.62,2634.94,3.07,6.31
4207,2015-02-10,462.15,335.15,4.03,10.18,578.0,2.36,604.59,2.39,629.57,2.68,729.8,3.71,376.09,4.71,298.08,6.67,350.86,10.6,2627.84,3.1,6.3
4208,2015-02-11,462.4,335.04,4.03,10.2,578.39,2.36,604.81,2.39,629.87,2.68,729.96,3.71,376.04,4.73,298.02,6.68,351.24,10.57,2628.76,3.1,6.3
4209,2015-02-12,465.3,335.86,3.99,10.12,578.67,2.34,605.1,2.37,630.29,2.66,730.89,3.68,376.33,4.71,298.46,6.65,351.59,10.53,2631.15,3.07,6.28
4210,2015-02-13,467.7,336.78,3.95,9.98,576.48,2.38,603.7,2.4,628.75,2.68,729.79,3.7,376.47,4.71,298.86,6.62,351.99,10.54,2625.82,3.1,6.27
4211,2015-02-16,467.96,336.95,3.95,9.97,576.64,2.37,603.86,2.39,628.94,2.68,730.07,3.69,376.64,4.69,299.04,6.59,352.25,10.44,2626.71,3.09,6.24
4212,2015-02-17,468.39,336.67,3.97,9.95,571.73,2.46,600.09,2.47,624.92,2.75,725.91,3.76,376.8,4.68,299.36,6.58,352.63,10.42,2610.71,3.16,6.22
4213,2015-02-18,470.04,337.72,3.91,9.87,574.96,2.38,603.12,2.39,628.21,2.67,729.97,3.68,377.29,4.65,299.71,6.54,353.32,10.37,2624.79,3.08,6.19
4214,2015-02-19,469.83,337.19,3.94,9.88,573.02,2.41,601.6,2.42,626.83,2.7,728.54,3.71,377.36,4.65,299.74,6.56,353.33,10.36,2619.17,3.11,6.19
4215,2015-02-20,469.59,337.07,3.95,9.89,572.41,2.43,601.32,2.43,626.52,2.71,728.46,3.71,377.66,4.63,300.02,6.53,353.87,10.31,2618.3,3.12,6.17
4216,2015-02-23,467.72,337.19,3.94,9.94,576.24,2.36,604.38,2.37,629.93,2.65,731.98,3.66,378.15,4.6,300.29,6.5,354.41,10.28,2631.76,3.06,6.13
4217,2015-02-24,467.46,338.05,3.89,9.9,579.34,2.3,607.28,2.3,632.95,2.58,735.4,3.6,378.85,4.55,300.83,6.43,355.09,10.21,2644.26,3.0,6.08
4218,2015-02-25,467.85,338.27,3.9,9.84,580.4,2.3,607.87,2.31,633.63,2.59,736.21,3.6,379.34,4.52,301.33,6.39,355.88,10.14,2647.11,3.0,6.04
4219,2015-02-26,469.32,338.59,3.89,9.8,578.53,2.34,606.46,2.35,632.02,2.62,734.86,3.62,379.9,4.49,302.03,6.33,357.06,9.99,2641.27,3.03,5.98
4220,2015-02-27,469.45,339.0,3.88,9.76,578.94,2.32,606.92,2.33,632.35,2.61,735.54,3.61,380.12,4.48,302.26,6.31,357.24,9.98,2643.21,3.02,5.97
4221,2015-02-28,469.66,339.15,3.57,9.44,579.09,2.49,607.08,2.34,632.55,2.6,735.82,3.52,380.29,4.52,302.44,6.32,357.49,10.03,2644.11,2.98,6.01
4222,2015-03-02,470.02,339.03,3.6,9.38,575.21,2.56,604.24,2.4,629.53,2.67,732.58,3.58,380.25,4.52,302.58,6.31,357.97,9.98,2631.89,3.04,6.01
4223,2015-03-03,470.69,339.5,3.6,9.26,573.76,2.59,603.02,2.43,628.37,2.69,731.6,3.6,379.76,4.55,302.26,6.34,357.86,10.04,2627.55,3.06,6.04
4224,2015-03-04,471.25,339.39,3.61,9.23,573.82,2.58,603.05,2.42,628.39,2.69,731.58,3.6,379.3,4.59,301.67,6.38,357.07,10.12,2627.56,3.06,6.08
4225,2015-03-05,472.13,339.78,3.59,9.19,574.78,2.56,603.6,2.4,628.89,2.67,732.36,3.58,379.51,4.58,301.63,6.39,357.06,10.12,2630.04,3.04,6.08
4226,2015-03-06,473.26,339.22,3.63,9.15,569.26,2.66,599.48,2.5,624.35,2.77,727.21,3.67,378.25,4.66,301.07,6.47,356.54,10.18,2611.33,3.14,6.16
4227,2015-03-09,473.12,338.81,3.65,9.23,571.45,2.62,601.05,2.46,625.96,2.73,728.95,3.64,377.94,4.68,300.69,6.53,356.14,10.26,2617.89,3.1,6.2
4228,2015-03-10,472.6,338.28,3.65,9.33,574.56,2.57,603.05,2.43,628.31,2.7,730.98,3.61,376.8,4.77,299.51,6.64,354.78,10.38,2626.5,3.07,6.31
4229,2015-03-11,472.11,338.1,3.66,9.36,575.67,2.57,603.6,2.43,629.01,2.7,731.56,3.61,377.38,4.72,299.86,6.59,354.73,10.35,2629.03,3.07,6.25
4230,2015-03-12,472.78,338.56,3.64,9.33,575.62,2.56,604.12,2.41,629.42,2.68,731.91,3.6,377.68,4.7,300.12,6.56,354.79,10.33,2630.58,3.05,6.24
4231,2015-03-13,472.17,337.65,3.67,9.46,574.45,2.58,603.23,2.43,628.55,2.69,730.39,3.62,376.53,4.77,299.32,6.63,353.76,10.43,2626.09,3.07,6.31
4232,2015-03-16,471.05,336.77,3.69,9.6,575.6,2.57,600.64,2.42,628.67,2.69,729.71,3.62,376.22,4.78,298.9,6.66,353.2,10.44,2623.92,3.07,6.32
4233,2015-03-17,470.2,336.26,3.71,9.69,576.94,2.56,604.52,2.41,630.12,2.68,731.07,3.61,375.58,4.82,298.15,6.71,352.04,10.53,2630.76,3.06,6.38
4234,2015-03-18,469.98,336.81,3.65,9.71,581.7,2.46,608.11,2.32,633.9,2.58,734.94,3.54,375.64,4.83,298.01,6.72,351.93,10.49,2645.76,2.97,6.38
4235,2015-03-19,471.4,337.57,3.64,9.6,581.47,2.49,607.48,2.35,633.29,2.61,734.65,3.55,376.7,4.76,298.98,6.64,352.8,10.39,2643.86,3.0,6.3
4236,2015-03-20,473.4,338.72,3.6,9.48,583.44,2.45,609.17,2.31,635.03,2.57,736.97,3.51,377.1,4.74,299.35,6.6,352.99,10.37,2651.66,2.96,6.27
4237,2015-03-23,474.84,339.69,3.56,9.42,583.8,2.44,609.61,2.3,635.45,2.56,737.93,3.49,377.42,4.72,299.72,6.58,353.08,10.38,2654.19,2.94,6.26
4238,2015-03-24,476.54,340.57,3.52,9.35,585.76,2.41,610.92,2.27,636.91,2.54,739.96,3.46,377.93,4.69,300.02,6.54,353.29,10.38,2660.79,2.91,6.23
4239,2015-03-25,478.09,340.85,3.52,9.28,583.9,2.44,609.45,2.31,635.37,2.57,738.27,3.49,378.1,4.68,300.42,6.53,353.73,10.35,2654.51,2.94,6.21
4240,2015-03-26,477.74,340.28,3.55,9.28,579.13,2.51,606.05,2.37,631.88,2.63,734.18,3.55,377.52,4.71,300.25,6.56,353.89,10.36,2639.74,3.01,6.24
4241,2015-03-27,477.41,340.74,3.53,9.25,582.95,2.45,608.67,2.31,634.63,2.57,737.36,3.5,377.87,4.68,300.4,6.54,354.15,10.34,2651.29,2.95,6.22
4242,2015-03-30,477.24,340.88,3.54,9.22,581.9,2.47,608.15,2.32,634.04,2.58,736.96,3.51,378.32,4.67,300.84,6.51,354.58,10.28,2649.26,2.96,6.19
4243,2015-03-31,477.41,341.17,3.4,8.96,582.61,2.41,609.15,2.32,635.18,2.58,738.26,3.47,378.47,4.73,300.93,6.56,354.66,10.66,2653.93,2.94,6.28
4244,2015-04-01,478.8,342.09,3.38,8.84,585.96,2.37,611.42,2.28,637.68,2.54,741.34,3.42,378.65,4.72,301.08,6.53,354.15,10.66,2664.65,2.89,6.26
4245,2015-04-02,481.11,342.74,3.36,8.74,584.21,2.39,610.35,2.29,636.39,2.55,740.05,3.43,378.92,4.7,301.26,6.51,354.17,10.63,2659.63,2.91,6.24
4246,2015-04-06,481.29,343.02,3.35,8.72,583.6,2.37,610.31,2.27,636.31,2.53,740.1,3.42,379.62,4.66,302.0,6.46,354.88,10.6,2659.52,2.89,6.2
4247,2015-04-07,482.82,343.85,3.32,8.62,584.88,2.37,611.37,2.26,637.43,2.53,741.85,3.4,380.64,4.6,302.81,6.38,355.79,10.52,2664.91,2.88,6.13
4248,2015-04-08,485.38,344.77,3.3,8.47,585.45,2.37,611.65,2.26,637.86,2.52,742.73,3.39,381.4,4.56,303.35,6.34,356.51,10.45,2667.26,2.88,6.08
4249,2015-04-09,486.65,345.35,3.31,8.33,581.75,2.43,609.29,2.31,635.3,2.57,740.0,3.44,381.29,4.57,303.38,6.36,356.87,10.4,2656.92,2.92,6.09
4250,2015-04-10,486.48,345.8,3.31,8.26,582.1,2.42,610.15,2.3,635.53,2.57,740.42,3.43,381.52,4.55,303.71,6.34,357.3,10.37,2658.48,2.92,6.07
4251,2015-04-13,487.04,346.33,3.3,8.19,582.99,2.4,611.0,2.27,636.35,2.55,741.23,3.42,381.97,4.54,304.01,6.31,357.84,10.35,2661.71,2.9,6.05
4252,2015-04-14,487.15,346.84,3.29,8.15,584.44,2.37,612.2,2.25,637.66,2.52,742.83,3.38,381.9,4.54,303.95,6.29,358.0,10.26,2667.29,2.87,6.02
4253,2015-04-15,487.22,347.1,3.27,8.15,584.45,2.37,612.46,2.24,637.81,2.52,742.97,3.38,382.49,4.5,304.57,6.23,358.59,10.21,2667.9,2.86,5.98
4254,2015-04-16,488.05,347.27,3.25,8.15,585.05,2.35,613.23,2.21,638.4,2.5,743.62,3.36,382.62,4.51,304.67,6.24,358.86,10.2,2670.42,2.85,5.99
4255,2015-04-17,488.01,347.1,3.25,8.2,586.93,2.33,614.32,2.21,639.64,2.49,744.83,3.35,382.26,4.55,304.36,6.27,358.66,10.25,2675.25,2.84,6.02
4256,2015-04-20,487.53,346.73,3.27,8.24,584.03,2.38,612.45,2.24,637.7,2.52,742.65,3.39,382.5,4.53,304.79,6.24,359.2,10.21,2667.18,2.87,6.0
4257,2015-04-21,486.29,346.59,3.28,8.28,583.44,2.39,612.0,2.25,637.2,2.53,742.02,3.39,382.63,4.53,305.03,6.22,359.54,10.18,2665.02,2.88,5.99
4258,2015-04-22,486.99,346.76,3.29,8.23,580.87,2.43,610.06,2.29,635.04,2.57,739.57,3.43,382.59,4.51,304.95,6.22,359.35,10.22,2656.12,2.92,5.98
4259,2015-04-23,488.1,347.62,3.27,8.1,581.99,2.4,610.96,2.27,635.92,2.55,740.49,3.42,382.59,4.51,304.94,6.22,359.65,10.2,2659.69,2.9,5.98
4260,2015-04-24,489.1,348.49,3.25,8.02,582.69,2.38,611.81,2.24,636.9,2.52,741.98,3.39,382.87,4.5,305.21,6.2,360.15,10.16,2664.27,2.87,5.96
4261,2015-04-27,489.79,348.91,3.23,7.98,582.92,2.38,611.76,2.25,637.02,2.53,742.22,3.39,383.02,4.5,305.35,6.2,360.59,10.15,2664.86,2.88,5.96
4262,2015-04-28,490.29,348.44,3.25,8.01,579.78,2.43,609.62,2.29,634.79,2.57,739.41,3.43,382.81,4.5,305.29,6.21,360.44,10.17,2655.14,2.92,5.97
4263,2015-04-29,490.23,348.01,3.27,8.0,575.52,2.48,607.01,2.33,631.93,2.61,735.89,3.48,382.08,4.55,304.94,6.24,360.33,10.25,2642.84,2.96,6.02
4264,2015-04-30,489.63,347.91,3.3,7.9,574.68,2.51,606.39,2.37,631.19,2.64,735.01,3.53,381.85,4.65,305.03,6.34,360.89,10.47,2639.76,3.01,6.12
4265,2015-05-01,489.27,347.3,3.35,7.89,571.23,2.57,603.71,2.42,628.41,2.69,731.74,3.58,381.85,4.66,305.12,6.35,361.02,10.47,2628.02,3.06,6.12
4266,2015-05-04,489.38,347.34,3.35,7.88,569.93,2.57,603.16,2.42,627.75,2.69,730.89,3.59,382.13,4.64,305.46,6.32,361.53,10.43,2625.14,3.06,6.1
4267,2015-05-05,489.02,347.14,3.37,7.88,568.47,2.6,601.59,2.45,626.14,2.73,729.14,3.62,381.86,4.66,305.69,6.31,361.3,10.51,2618.6,3.09,6.12
4268,2015-05-06,489.39,347.1,3.39,7.82,564.83,2.66,599.26,2.49,623.79,2.77,726.56,3.66,381.05,4.72,305.25,6.37,360.78,10.56,2608.88,3.13,6.17
4269,2015-05-07,489.4,346.84,3.4,7.87,567.11,2.63,601.13,2.47,625.77,2.75,728.77,3.64,380.72,4.74,305.06,6.39,360.64,10.62,2617.04,3.11,6.2
4270,2015-05-08,490.19,347.64,3.37,7.8,568.86,2.59,602.29,2.43,627.03,2.7,730.25,3.6,381.67,4.68,305.87,6.29,361.12,10.53,2622.32,3.07,6.12
4271,2015-05-11,490.96,347.47,3.39,7.76,563.5,2.68,598.44,2.5,622.88,2.78,725.35,3.68,381.4,4.7,306.07,6.3,361.49,10.51,2604.85,3.15,6.13
4272,2015-05-12,490.53,346.92,3.41,7.79,563.96,2.67,598.88,2.49,623.2,2.77,725.31,3.68,380.25,4.77,305.11,6.39,360.11,10.69,2605.6,3.14,6.23
4273,2015-05-13,492.65,347.48,3.4,7.68,562.65,2.67,598.02,2.49,622.39,2.77,724.52,3.68,380.79,4.74,305.72,6.34,360.87,10.6,2602.38,3.14,6.18
4274,2015-05-14,493.27,347.84,3.38,7.64,563.81,2.63,599.21,2.45,623.6,2.73,725.82,3.64,381.03,4.71,305.82,6.3,360.98,10.53,2607.29,3.1,6.14
4275,2015-05-15,494.41,348.63,3.34,7.57,568.7,2.57,602.65,2.4,627.45,2.68,730.61,3.58,381.69,4.68,306.09,6.28,361.26,10.47,2623.81,3.04,6.11
4276,2015-05-18,495.04,348.81,3.35,7.53,564.56,2.64,599.82,2.45,624.36,2.73,727.13,3.63,381.5,4.69,306.09,6.28,361.26,10.49,2611.09,3.1,6.12
4277,2015-05-19,494.98,348.31,3.37,7.55,562.77,2.67,598.56,2.49,623.0,2.77,725.55,3.66,381.34,4.7,305.88,6.3,360.9,10.51,2605.39,3.13,6.13
4278,2015-05-20,494.91,348.33,3.37,7.55,562.85,2.66,598.52,2.48,622.9,2.76,725.31,3.66,381.33,4.7,305.65,6.31,360.17,10.55,2604.82,3.13,6.14
4279,2015-05-21,495.28,349.0,3.34,7.49,565.46,2.62,600.44,2.45,625.03,2.73,727.82,3.62,381.8,4.67,306.03,6.27,360.53,10.54,2613.75,3.09,6.11
4280,2015-05-22,495.69,349.05,3.36,7.48,564.21,2.67,599.07,2.5,623.66,2.77,726.35,3.66,381.84,4.67,306.02,6.3,360.7,10.55,2608.19,3.14,6.12
4281,2015-05-26,496.08,349.52,3.33,7.49,568.31,2.6,602.21,2.44,626.91,2.72,730.35,3.61,382.24,4.65,306.12,6.28,360.92,10.55,2622.19,3.08,6.11
4282,2015-05-27,495.49,349.31,3.33,7.6,569.02,2.61,602.29,2.45,627.15,2.72,730.48,3.61,382.54,4.62,306.27,6.25,360.67,10.53,2622.92,3.08,6.08
4283,2015-05-28,494.76,349.07,3.33,7.64,568.57,2.6,602.19,2.44,626.98,2.71,730.13,3.6,382.68,4.62,306.27,6.25,360.37,10.51,2621.99,3.08,6.07
4284,2015-05-29,494.32,349.03,3.33,7.66,569.92,2.58,603.08,2.42,628.06,2.69,731.18,3.59,382.86,4.6,306.32,6.25,360.57,10.49,2626.12,3.06,6.06
4285,2015-05-31,494.4,349.08,3.35,7.79,569.97,2.63,603.14,2.48,628.13,2.73,731.28,3.62,382.92,4.69,306.38,6.25,360.66,10.69,2626.42,3.09,6.14
4286,2015-06-01,493.48,348.13,3.4,7.92,565.2,2.71,599.38,2.56,624.2,2.8,726.53,3.7,382.73,4.7,306.37,6.25,360.52,10.75,2609.65,3.17,6.16
4287,2015-06-02,492.72,347.66,3.42,7.93,562.23,2.76,597.07,2.6,621.57,2.85,723.28,3.75,382.35,4.72,306.07,6.28,360.33,10.81,2598.43,3.22,6.19
4288,2015-06-03,492.22,346.99,3.47,7.81,558.47,2.83,594.32,2.66,618.52,2.91,719.71,3.82,381.57,4.77,305.69,6.33,360.05,10.85,2585.69,3.28,6.24
4289,2015-06-04,490.7,346.59,3.48,7.88,562.02,2.78,596.46,2.62,620.76,2.88,722.0,3.78,381.0,4.82,305.02,6.39,359.43,10.9,2594.65,3.25,6.29
4290,2015-06-05,489.75,345.69,3.52,7.98,558.22,2.86,593.48,2.7,617.58,2.95,718.26,3.86,379.73,4.9,304.13,6.49,358.59,10.99,2581.25,3.32,6.38
4291,2015-06-08,489.0,345.29,3.53,8.03,559.11,2.83,594.4,2.67,618.49,2.92,719.06,3.84,379.45,4.91,304.02,6.5,358.18,11.04,2584.69,3.3,6.4
4292,2015-06-09,488.71,344.84,3.56,8.04,557.28,2.86,592.69,2.7,616.71,2.96,716.68,3.88,378.48,4.97,303.23,6.58,357.33,11.15,2576.74,3.34,6.47
4293,2015-06-10,488.7,344.18,3.6,8.04,554.98,2.91,590.69,2.75,614.53,3.01,713.99,3.93,378.58,4.95,303.51,6.58,357.35,11.14,2567.41,3.38,6.46
4294,2015-06-11,489.05,344.57,3.59,8.04,559.25,2.84,593.91,2.69,617.94,2.95,717.99,3.87,379.21,4.92,304.06,6.52,357.88,11.07,2581.76,3.33,6.41
4295,2015-06-12,489.43,344.91,3.58,7.98,559.37,2.85,593.72,2.7,617.89,2.96,718.05,3.87,378.92,4.94,303.77,6.54,357.4,11.09,2581.67,3.33,6.43
4296,2015-06-15,489.28,344.88,3.57,8.03,559.95,2.83,594.22,2.69,618.41,2.94,718.46,3.86,378.17,4.98,303.02,6.6,356.75,11.09,2583.55,3.31,6.47
4297,2015-06-16,488.17,344.57,3.57,8.11,561.31,2.81,595.29,2.67,619.53,2.92,719.58,3.84,377.88,5.0,302.72,6.63,355.85,11.18,2587.95,3.3,6.5
4298,2015-06-17,488.47,344.79,3.54,8.11,561.52,2.79,595.55,2.65,619.7,2.91,719.73,3.83,378.38,4.97,303.14,6.58,356.29,11.1,2588.64,3.28,6.47
4299,2015-06-18,488.99,345.05,3.54,8.06,559.04,2.83,593.74,2.68,617.73,2.93,717.61,3.85,378.72,4.95,303.57,6.55,356.41,11.08,2580.68,3.31,6.44
4300,2015-06-19,489.67,345.51,3.52,8.06,562.75,2.77,596.6,2.62,620.65,2.88,720.96,3.8,379.35,4.9,304.08,6.5,356.65,11.06,2592.89,3.25,6.39
4301,2015-06-22,490.52,345.5,3.53,8.02,558.88,2.84,593.66,2.68,617.59,2.94,717.32,3.86,379.74,4.87,304.6,6.47,357.22,11.03,2579.92,3.31,6.37
4302,2015-06-23,491.58,345.7,3.54,7.96,557.1,2.87,592.17,2.72,615.95,2.98,715.43,3.9,379.49,4.91,304.49,6.49,356.88,11.09,2573.11,3.35,6.4
4303,2015-06-24,492.45,346.2,3.52,7.92,559.21,2.84,593.64,2.69,617.5,2.95,717.27,3.87,379.35,4.92,304.39,6.5,356.23,11.13,2579.69,3.32,6.41
4304,2015-06-25,492.72,345.95,3.53,7.94,558.41,2.86,593.07,2.7,616.96,2.97,716.42,3.89,379.01,4.94,304.14,6.52,355.94,11.15,2577.03,3.34,6.43
4305,2015-06-26,492.34,345.29,3.57,7.97,554.69,2.91,590.31,2.76,614.06,3.02,712.97,3.94,378.28,4.97,303.63,6.56,355.19,11.19,2564.75,3.39,6.47
4306,2015-06-29,491.17,345.12,3.56,8.08,560.66,2.81,594.82,2.66,618.97,2.92,718.29,3.86,377.04,5.07,302.09,6.71,352.95,11.42,2584.63,3.3,6.6
4307,2015-06-30,490.72,345.11,3.57,8.12,560.58,2.82,594.49,2.69,618.62,2.95,717.99,3.88,377.13,5.19,302.29,6.75,353.11,11.69,2583.36,3.34,6.73
4308,2015-07-01,491.3,345.05,3.59,8.08,557.11,2.89,591.9,2.75,615.84,3.01,714.97,3.94,377.73,5.15,302.96,6.69,354.28,11.59,2572.06,3.39,6.67
4309,2015-07-02,491.67,345.33,3.57,8.05,558.12,2.85,593.07,2.7,616.92,2.96,716.13,3.9,377.91,5.13,303.09,6.68,354.48,11.57,2576.49,3.35,6.66
4310,2015-07-03,491.77,345.4,3.57,8.05,558.17,2.85,593.13,2.7,616.98,2.96,716.22,3.9,377.97,5.13,303.15,6.68,354.58,11.57,2576.78,3.35,6.66
4311,2015-07-06,491.99,345.88,3.53,8.11,563.39,2.77,597.18,2.62,621.2,2.88,721.02,3.83,377.32,5.17,302.29,6.75,352.69,11.75,2594.32,3.27,6.73
4312,2015-07-07,491.58,345.56,3.53,8.19,565.08,2.74,598.55,2.61,622.71,2.86,722.42,3.81,376.92,5.19,301.72,6.79,351.19,11.82,2600.03,3.25,6.76
4313,2015-07-08,491.28,345.29,3.52,8.29,566.25,2.72,599.15,2.58,623.53,2.84,722.96,3.8,376.73,5.21,301.23,6.83,350.08,11.92,2602.72,3.24,6.8
4314,2015-07-09,491.62,344.8,3.57,8.29,561.87,2.8,595.67,2.66,619.73,2.91,718.75,3.87,377.04,5.19,301.5,6.82,350.42,11.91,2587.21,3.31,6.78
